id,genericName,brandName,country,expiryDate,schedule,importerName,importerId,aliases
u0UIHYABFPy-ZFU4AEid,MONTELUKAST CHEWABLE TABLETS 4MG,MONAS 4,BANGLADESH,30 Nov 2022,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
vEUIHYABFPy-ZFU4AEid,MONTELUKAST CHEWABLE TABLETS 5MG,MONAS 5,BANGLADESH,05 Dec 2022,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
vUUIHYABFPy-ZFU4AEid,MONTELUKAST TABLETS 10MG,MONAS 10,BANGLADESH,05 Dec 2022,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
vkUIHYABFPy-ZFU4AEid,NALIDIXIC ACID ORAL SUSPENSION B.P 300MG/5ML,NALIGRAM,BANGLADESH,16 Jan 2025,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
v0UIHYABFPy-ZFU4AEid,SITAGLIPTIN TABLETS USP 100MG,SITAGLIP 100,BANGLADESH,17 Apr 2025,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
wEUIHYABFPy-ZFU4AEid,TADALAFIL TABLETS USP 10MG,MEGAFIL,BANGLADESH,26 Jul 2025,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
wUUIHYABFPy-ZFU4AEid,TADALAFIL TABLETS USP 20MG,MEGAFIL 20,BANGLADESH,06 Sep 2025,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
wkUIHYABFPy-ZFU4AEid,VILDAGLIPTIN TABLETS 50MG,VILDAPIN,BANGLADESH,15 Feb 2025,II B,Mega Pharma (Pvt) Ltd,TWVnYSBQaGFybWEgKFB2dCkgTHRk,
w0UIHYABFPy-ZFU4AEid,AZITHROMYCIN TABLETS IP 500MG,AZILIDE,INDIA,01 Jun 2025,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
xEUIHYABFPy-ZFU4AEid,CEFUROXIME AXETIL TABLET USP 250MG,RITIL,INDIA,04 Apr 2024,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
xUUIHYABFPy-ZFU4AEid,CEFUROXIME AXETIL TABLET USP 500MG,PULMOCEF 500,INDIA,28 Aug 2025,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
xkUIHYABFPy-ZFU4AEid,CLARITHROMYCIN TABLET USP 250MG,CLARIWIN 250,INDIA,18 Apr 2022,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
x0UIHYABFPy-ZFU4AEid,CLINDAMYCIN HYDROCHLORIDE CAPSULES USP 300MG,CLINDY-300,INDIA,16 Aug 2025,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
yEUIHYABFPy-ZFU4AEid,IRON & FOLIC ACID TABLETS,BIOFER,INDIA,02 Jul 2025,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
yUUIHYABFPy-ZFU4AEid,KETOCONAZOLE OINTMENT 2% W/W,PHYTORAL,INDIA,02 Jul 2022,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
ykUIHYABFPy-ZFU4AEid,NORETHISTERONE TABLETS BP 5MG,NORGEST,INDIA,31 May 2026,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
y0UIHYABFPy-ZFU4AEid,TERBINAFINE HYDROCHLORIDE CREAM 1% W/W,FINTRIX,INDIA,09 Oct 2025,II B,Micro Healthcare (Pvt) Ltd,TWljcm8gSGVhbHRoY2FyZSAoUHZ0KSBMdGQ=,
zEUIHYABFPy-ZFU4AEid,ACICLOVIR 200MG BP TABLETS,HERPERAX,INDIA,15 Jul 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
zUUIHYABFPy-ZFU4AEid,ACICLOVIR OINTMENT USP 5%,HERPERAX,INDIA,20 Feb 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
zkUIHYABFPy-ZFU4AEid,ACICLOVIR TABLETS BP 400MG,HERPERAX 400,INDIA,16 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
z0UIHYABFPy-ZFU4AEid,ACICLOVIR TABLETS BP 800MG,HERPERAX 800,INDIA,01 Dec 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
0EUIHYABFPy-ZFU4AEid,AMIODARONE TABLETS BP 200MG,AMIODAR-200,INDIA,23 Feb 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
0UUIHYABFPy-ZFU4AEid,ATORVASTATIN TABLETS 20MG,ASTAT 20,INDIA,22 Nov 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
0kUIHYABFPy-ZFU4AEid,AZELAIC ACID CREAM 20% W/W,AZIDERM,INDIA,21 May 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
00UIHYABFPy-ZFU4AEid,BETAMETHASONE DIPROPIONATE 0.064%GENTAMICIN SULPHATE 0.1%,BETAGEL-G,INDIA,03 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
1EUIHYABFPy-ZFU4AEid,CICLOPIROX OLAMINE CREAM USP 1%,OLAMIN,INDIA,24 May 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
1UUIHYABFPy-ZFU4AEid,CLOBETASOL PROPIONATE CREAM USP 0.05%,STERIDERM-S,INDIA,01 Jan 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
1kUIHYABFPy-ZFU4AEid,CLOBETASONE BUTYRATE CREAM 0.05%,STERISONE,INDIA,13 Feb 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
10UIHYABFPy-ZFU4AEid,CLOPIDOGREL TABLETS USP 75MG,PLAGERINE,INDIA,08 Feb 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
2EUIHYABFPy-ZFU4AEid,DOMPERIDONE 10MG TABLETS,EMELIUM,INDIA,25 Oct 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
2UUIHYABFPy-ZFU4AEid,DONEPEZIL HYDROCHIORIDE TABLETS 5MG,DONEZEL,INDIA,11 Mar 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
2kUIHYABFPy-ZFU4AEid,DOXYCYCLINE CAPSULES B.P 100MG,MICRODOX,INDIA,20 Jan 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
20UIHYABFPy-ZFU4AEid,ETORICOXIB TABLETS 120MG,ETORICA 120,INDIA,31 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
3EUIHYABFPy-ZFU4AEid,ETORICOXIB TABLETS 60MG,ETORICA 60,INDIA,30 Dec 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
3UUIHYABFPy-ZFU4AEid,ETORICOXIB TABLETS 90MG,ETORICA 90,INDIA,30 Dec 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
3kUIHYABFPy-ZFU4AEid,FEXOFENADINE HYDROCHLORIDE TABLETS 180MG,FEXICO 180,INDIA,28 Sep 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
30UIHYABFPy-ZFU4AEid,FEXOFENADINE HYDROHLORIDE 120MG TABLETS,FEXICO 120,INDIA,15 Sep 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
4EUIHYABFPy-ZFU4AEid,FLUCONAZOLE CAPSULES BP 150MG,FUNGICON-150,INDIA,28 Jul 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
4UUIHYABFPy-ZFU4AEid,FLUOXETINE CAPSULES USP 20MG,DAWNEX,INDIA,09 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
4kUIHYABFPy-ZFU4AEid,GABAPENTIN CAPSULES USP 100MG,GABALEPT 100,INDIA,16 Jan 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
40UIHYABFPy-ZFU4AEid,GLICLAZIDE MODIFIED RELEASE TABLETS 30MG,DIANORM OD 30,INDIA,07 Jun 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
5EUIHYABFPy-ZFU4AEid,GLICLAZIDE MODIFIED RELEASE TABLETS 60MG,DIANORM OD 60,INDIA,14 Nov 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
5UUIHYABFPy-ZFU4AEid,GLICLAZIDE TABLETS B.P 80MG,DIANORM,INDIA,03 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
5kUIHYABFPy-ZFU4AEid,GLIMEPIRIDE TABLETS USP 1MG,DIAPRIDE 1,INDIA,19 Jan 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
50UIHYABFPy-ZFU4AEid,GLIMEPIRIDE TABLETS USP 2MG,DIAPRIDE2,INDIA,19 Jan 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
6EUIHYABFPy-ZFU4AEid,GLIPIZIDE TABLETS BP 5MG,GLIPIZ,INDIA,03 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
6UUIHYABFPy-ZFU4AEid,GLYCERIN CREAM 15 % W/W,SECALIA,INDIA,22 Mar 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
6kUIHYABFPy-ZFU4AEid,LORATADINE TABLETS 10MG,LORINOL 10,INDIA,05 Nov 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
60UIHYABFPy-ZFU4AEid,LOSARTAN POTASSIUM 50MG+HYDROCHLOROTHIAZIDE TABLTS USP 12.5MG,ANGIZAAR-H,INDIA,13 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
7EUIHYABFPy-ZFU4AEid,METFORMIN HYDROCHLORIDE BP 850MG,MELMET 850,INDIA,16 Jun 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
7UUIHYABFPy-ZFU4AEid,METFORMIN HYDROCHLORIDE SUSTAINED RELE 500MG,MELMET 500,INDIA,08 Jun 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
7kUIHYABFPy-ZFU4AEid,METHYLPREDNISOLONE TABLETS IP 8MG,PREDACE,INDIA,27 Oct 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
70UIHYABFPy-ZFU4AEid,MICONAZOLE NITRATE GEL 2% w/w,FUNGITOP,INDIA,03 Dec 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
8EUIHYABFPy-ZFU4AEid,MIRTAZAPINE TABLET USP 15MG,MIRAZEP-15,INDIA,08 Mar 2025,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
8UUIHYABFPy-ZFU4AEid,MUPIROCIN OINTMENT USP 2% W/W,MUPIRAX,INDIA,06 Jun 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
8kUIHYABFPy-ZFU4AEid,OLANZAPINE ORODIEPERSIBLE TABLETS 10MG,OLAN ODT 10,INDIA,25 Jan 2026,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
80UIHYABFPy-ZFU4AEid,OLANZAPINE ORODISPERSIBLE TABLETS 5MG,OLAN ODT 5,INDIA,19 Apr 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
9EUIHYABFPy-ZFU4AEid,OLANZAPINE TABLETS USP 10MG,OLAN 10,INDIA,14 Jun 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
9UUIHYABFPy-ZFU4AEid,OLANZAPINE TABLETS USP 5MG,OLAN 5,INDIA,09 Aug 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
9kUIHYABFPy-ZFU4AEid,OMEPRAZOLE DELAYED RELEASE CAPSULES USP 20MG,OMICAP,INDIA,11 Sep 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
90UIHYABFPy-ZFU4AEid,PANTOPRAZOLE TABLETS 40MG,PANTOCAR 40,INDIA,08 Jul 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
-EUIHYABFPy-ZFU4AEid,RISPERIDONE TABLETS 2MG,RISPOND,INDIA,16 Apr 2022,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
-UUIHYABFPy-ZFU4AEid,RISPERIDONE TABLETS BP 1MG,RISPOND,INDIA,20 Jan 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
-kUIHYABFPy-ZFU4AEid,ROSUVASTATIN TABLETS 5MG,TURBOVAS 5,INDIA,18 Jan 2023,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
-0UIHYABFPy-ZFU4AEid,ROSUVASTATIN TABLETS USP 5MG,TURBOVAS 5,INDIA,18 Jan 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
_EUIHYABFPy-ZFU4AEid,SERTRALINE TABLETS BP 50MG,ZOTRAL 50,INDIA,22 Jul 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
_UUIHYABFPy-ZFU4AEid,SIMVASTATIN TABLETS USP 10MG,SIMVAS 10,INDIA,10 Aug 2024,II B,Micro Mega Lanka (Pvt) Ltd,TWljcm8gTWVnYSBMYW5rYSAoUHZ0KSBMdGQ=,
_kUIHYABFPy-ZFU4AEid,ADAPALENE GEL BP 0.1% W/W,ADAPEO CREAM,PAKISTAN,11 Jan 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
_0UIHYABFPy-ZFU4AEid,ATORVASTATIN TABLETS IP 10MG,***,SRI LANKA,24 Dec 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
AEUIHYABFPy-ZFU4AEmd,BETAMETHASONE CREAM USP 0.1% W/W,BETADERM,PAKISTAN,10 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
AUUIHYABFPy-ZFU4AEmd,BETAMETHASONE VALERATE 0.1% + NEOMYCIN 0.1% W/W,BETADERM-N,PAKISTAN,15 Oct 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
AkUIHYABFPy-ZFU4AEmd,BETAMETHASONE VALERATE 0.1% + NEOMYCIN 0.5% SKIN OINTMENT,BETADERM-N,INDIA,10 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
A0UIHYABFPy-ZFU4AEmd,BETAMETHASONE VALERATE OINTMENT USP 0.1% W/W,BETADERM,PAKISTAN,16 Oct 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
BEUIHYABFPy-ZFU4AEmd,BRINZOLAMIDE 10MG AND BRIMONIDINE 2MG PER 1ML SUSPENSION,SIMBRINZA EYE DROP,UNITED KINGDOM,05 Jun 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
BUUIHYABFPy-ZFU4AEmd,CETIRIZINE TABLETS BP 10MG,***,SRI LANKA,23 Feb 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
BkUIHYABFPy-ZFU4AEmd,CHLORPHENIRAMINE TABLETS BP 4MG,***,SRI LANKA,01 Jan 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
B0UIHYABFPy-ZFU4AEmd,"Clobetasol 0.05% +Neomycin0.5% +Nystatin 100,000 U/g Ointment",CLOBEDERM-NN,PAKISTAN,05 Sep 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
CEUIHYABFPy-ZFU4AEmd,CLOBETASOL PROPIONATE 0.525G+SALICYLIC ACID 2G/100ML,CLOBEDERM-S,PAKISTAN,09 Sep 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
CUUIHYABFPy-ZFU4AEmd,CLONAZEPAM TABLETS USP 0.5MG,***,SRI LANKA,18 Sep 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
CkUIHYABFPy-ZFU4AEmd,DEXAMETHASONE TABLETS BP 500MCG,*****,SRI LANKA,10 Oct 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
C0UIHYABFPy-ZFU4AEmd,DOMPERIDONE ORAL SUSPENSION 5MG/5ML,VOMILUX,PAKISTAN,12 Dec 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
DEUIHYABFPy-ZFU4AEmd,DOMPERIDONE TABLETS BP 10MG,VOMILUX,PAKISTAN,10 May 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
DUUIHYABFPy-ZFU4AEmd,DOXYCYCLINE HYCLATE USP 100MG,DOXYN,PAKISTAN,11 Nov 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
DkUIHYABFPy-ZFU4AEmd,DULOXETINE CAPSULES 20MG,ZENBAR,PAKISTAN,12 Aug 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
D0UIHYABFPy-ZFU4AEmd,DULOXETINE CAPSULES 60MG,ZENBAR,PAKISTAN,23 Aug 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
EEUIHYABFPy-ZFU4AEmd,DULOXETINE CAPSULES USP 30MG,ZENBAR,PAKISTAN,23 Aug 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
EUUIHYABFPy-ZFU4AEmd,EMPAGLIFLOZIN TABLETS 10MG,EMPAMOR,SRI LANKA,05 Nov 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
EkUIHYABFPy-ZFU4AEmd,EMPAGLIFLOZIN TABLETS 25MG,EMPAMOR,SRI LANKA,03 May 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
E0UIHYABFPy-ZFU4AEmd,ESCITALOPRAM TABLETS USP 10MG,MORCET,INDIA,20 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
FEUIHYABFPy-ZFU4AEmd,ESCITALOPRAM TABLETS USP 20MG,MORCET,PAKISTAN,20 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
FUUIHYABFPy-ZFU4AEmd,ESOMEPRAZOLE CAPSULES 20MG,EZIUM,PAKISTAN,30 May 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
FkUIHYABFPy-ZFU4AEmd,ESOMEPRAZOLE CAPSULES USP 40MG,EZIUM,PAKISTAN,10 Sep 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
F0UIHYABFPy-ZFU4AEmd,ESOMEPRAZOLE DELAYED RELEASE CAPSULES 40MG,ECOROX,PAKISTAN,23 Apr 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
GEUIHYABFPy-ZFU4AEmd,ESOMEPRAZOLE DELAYED RELEASE CAPSULES USP 20MG,ECOROX,PAKISTAN,23 Apr 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
GUUIHYABFPy-ZFU4AEmd,FEXOFENADINE HYDROHLORIDE TABLETS USP 120MG,XADINE 120,PAKISTAN,08 Apr 2026,II B,Morison PLC,TW9yaXNvbiBQTEM=,
GkUIHYABFPy-ZFU4AEmd,FEXOFENADINE HYDROHLORIDE TABLETS USP 180MG,XADINE,PAKISTAN,07 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
G0UIHYABFPy-ZFU4AEmd,FEXOFENADINE HYDROHLORIDE TABLETS USP 60MG,XADINE,PAKISTAN,07 Nov 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
HEUIHYABFPy-ZFU4AEmd,GENTAMICIN EYE/EAR DROPS 0.3% W/V,GENTACIL,PAKISTAN,11 Sep 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
HUUIHYABFPy-ZFU4AEmd,HALOPERIDOL TABLETS 1.5MG,SERENACE,PAKISTAN,21 Aug 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
HkUIHYABFPy-ZFU4AEmd,HYDROCHLOROTHIAZIDE TAB BP 50MG,***,SRI LANKA,25 Mar 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
H0UIHYABFPy-ZFU4AEmd,INSULIN INJECTION PH.EUR SOLUBLE HUMAN(RECOMBINANT DNA ORIGIN)100IU/1ML,INSUGEN-R,INDIA,20 Nov 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
IEUIHYABFPy-ZFU4AEmd,KETOCONAZOLE LOTION 200MG IN 10ML,CONAZ,PAKISTAN,23 Jan 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
IUUIHYABFPy-ZFU4AEmd,LEVETIRACETAM TABLETS USP 250MG,LUMARK 250,PAKISTAN,06 Dec 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
IkUIHYABFPy-ZFU4AEmd,LEVETIRACETAM TABLETS USP 500MG,LUMARK 500,PAKISTAN,26 Dec 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
I0UIHYABFPy-ZFU4AEmd,MONTELUKAST SODIUM TABLETS 10MG,VENTEK,PAKISTAN,10 Apr 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
JEUIHYABFPy-ZFU4AEmd,NALIDIXIC ACID TABLETS BP 500MG,***,SRI LANKA,18 Feb 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
JUUIHYABFPy-ZFU4AEmd,OLOPATADINE HYDROCHLORIDE OPHTHALMIC SOLUTION 0.1% EYE DROPS,PATANOL,UNITED STATES,13 Nov 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
JkUIHYABFPy-ZFU4AEmd,PARACETAMOL (PAEDRIATIC) ORAL SUSPENSION B.P 120MG/5ML,***,SRI LANKA,12 Jan 2023,II A,Morison PLC,TW9yaXNvbiBQTEM=,
J0UIHYABFPy-ZFU4AEmd,PHENOBARBITAL TABLETS BP 15MG,*****,SRI LANKA,26 Jan 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
KEUIHYABFPy-ZFU4AEmd,PREGABALIN CAPSULES 50MG,SYNGAB,PAKISTAN,27 Apr 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
KUUIHYABFPy-ZFU4AEmd,ROSUVASTATIN CALCIUM TABLETS 10MG,VAPTOR,PAKISTAN,05 Apr 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
KkUIHYABFPy-ZFU4AEmd,ROSUVASTATIN TABLETS 20MG,VAPIOR,PAKISTAN,10 Apr 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
K0UIHYABFPy-ZFU4AEmd,ROSUVASTATIN TABLETS 5MG,VAPTOR,PAKISTAN,05 Apr 2025,II B,Morison PLC,TW9yaXNvbiBQTEM=,
LEUIHYABFPy-ZFU4AEmd,ROSUVASTATIN TABLETS IP 10MG,ROS 10,SRI LANKA,03 Jul 2024,II B,Morison PLC,TW9yaXNvbiBQTEM=,
LUUIHYABFPy-ZFU4AEmd,SITAGLIPTIN TABLETS 100MG,NSIT,PAKISTAN,24 May 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
LkUIHYABFPy-ZFU4AEmd,"SODIUM CHLORIDE 1.75G,POTASSIUM CHLORIDE 0.75MG,TRISODIUM CITRATE DIHYDRATE 1.45G,GLUCOSE ANHYDRAOUS 10.G (ORANGE FLAVOURED)",PEDITRAL LIQUID,PAKISTAN,22 Aug 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
L0UIHYABFPy-ZFU4AEmd,SODIUM CHLORIDE NASAL DROPS 0.9%,NORSALINE P,PAKISTAN,12 Jun 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
MEUIHYABFPy-ZFU4AEmd,SPIRONOLACTONE BP 100MG TABLETS,ALDACTONE,PAKISTAN,26 Oct 2022,II B,Morison PLC,TW9yaXNvbiBQTEM=,
MUUIHYABFPy-ZFU4AEmd,SYRUP CONTAINING LIQUID EXTRACT OF GLYCERRHIZA 4%+LIQUID EXTRACT OF COCILLANA 1%+MENTHOL 0.05%,VALMELIX,SRI LANKA,31 Dec 2024,I,Morison PLC,TW9yaXNvbiBQTEM=,
MkUIHYABFPy-ZFU4AEmd,TERBINAFINE HYDROCHLORIDE CREAM 1% W/W,TERBIDERM,PAKISTAN,12 Jan 2023,II B,Morison PLC,TW9yaXNvbiBQTEM=,
